date,close,high,low,open,volume
2023-05-08,105.83000183105469,106.0999984741211,104.69999694824219,105.04000091552734,49430900
2023-05-09,106.62000274658203,106.79000091552734,105.16000366210938,105.4800033569336,44089400
2023-05-10,110.19000244140625,110.66999816894531,108.05000305175781,108.0999984741211,78627600
2023-05-11,112.18000030517578,113.27999877929688,110.48999786376953,111.02999877929688,74924800
2023-05-12,110.26000213623047,112.63999938964844,109.31999969482422,112.16000366210938,49810100
2023-05-15,111.19999694824219,112.29000091552734,109.25,111.1500015258789,53011100
2023-05-16,113.4000015258789,114.79000091552734,111.05000305175781,111.05000305175781,71472900
2023-05-17,115.5,115.83000183105469,114.22000122070312,114.88999938964844,65655200
2023-05-18,118.1500015258789,118.5999984741211,116.33999633789062,116.69000244140625,73174100
2023-05-19,116.25,118.30999755859375,115.69999694824219,118.16000366210938,54990200
2023-05-22,115.01000213623047,116.7699966430664,114.25,116.7699966430664,70741100
2023-05-23,114.98999786376953,117.13999938964844,113.77999877929688,114.2699966430664,67576300
2023-05-24,116.75,117.33999633789062,115.0199966430664,115.3499984741211,63487900
2023-05-25,115.0,116.87000274658203,114.30999755859375,116.62999725341797,66496700
2023-05-26,120.11000061035156,121.5,116.0199966430664,116.04000091552734,96779900
2023-05-30,121.66000366210938,122.91999816894531,119.86000061035156,122.37000274658203,64314800
2023-05-31,120.58000183105469,122.04000091552734,119.16999816894531,121.44999694824219,72800800
2023-06-01,122.7699966430664,123.48999786376953,119.93000030517578,120.69000244140625,54375100
2023-06-02,124.25,126.38999938964844,124.0199966430664,124.91999816894531,61215000
2023-06-05,125.30000305175781,125.80000305175781,123.02999877929688,123.36000061035156,47950100
2023-06-06,126.61000061035156,127.4000015258789,125.0,125.06999969482422,45695200
2023-06-07,121.2300033569336,127.37000274658203,120.62999725341797,127.01000213623047,95663300
2023-06-08,124.25,125.62999725341797,122.26000213623047,123.01000213623047,62159300
2023-06-09,123.43000030517578,125.80000305175781,123.19000244140625,124.08000183105469,51330000
2023-06-12,126.56999969482422,126.77999877929688,123.52999877929688,124.0199966430664,51338000
2023-06-13,126.66000366210938,128.41000366210938,125.18000030517578,128.1199951171875,50564800
2023-06-14,126.41999816894531,126.94999694824219,124.12000274658203,126.69999694824219,52422500
2023-06-15,127.11000061035156,127.69000244140625,124.31999969482422,125.20999908447266,60458500
2023-06-16,125.48999786376953,127.9000015258789,125.30000305175781,127.70999908447266,84188100
2023-06-20,125.77999877929688,127.25,124.5,124.97000122070312,56930100
2023-06-21,124.83000183105469,126.7300033569336,123.8499984741211,125.63999938964844,52137700
2023-06-22,130.14999389648438,130.3300018310547,125.13999938964844,125.30999755859375,90354600
2023-06-23,129.3300018310547,130.83999633789062,128.27999877929688,129.11000061035156,71855200
2023-06-26,127.33000183105469,131.49000549316406,127.0999984741211,129.3300018310547,59989300
2023-06-27,129.17999267578125,130.08999633789062,127.55000305175781,128.6300048828125,46801000
2023-06-28,129.0399932861328,131.47999572753906,128.44000244140625,128.94000244140625,52149500
2023-06-29,127.9000015258789,129.25999450683594,127.26000213623047,128.77000427246094,40761000
2023-06-30,130.36000061035156,131.25,128.9499969482422,129.47000122070312,54310500
2023-07-03,130.22000122070312,131.85000610351562,130.07000732421875,130.82000732421875,28264800
2023-07-05,130.3800048828125,131.39999389648438,129.63999938964844,130.24000549316406,35895400
2023-07-06,128.36000061035156,128.72999572753906,127.37000274658203,128.25,40639900
2023-07-07,129.77999877929688,130.97000122070312,128.1300048828125,128.58999633789062,41928700
2023-07-10,127.12999725341797,129.27999877929688,125.91999816894531,129.07000732421875,61889300
2023-07-11,128.77999877929688,129.77000427246094,127.3499984741211,127.75,49951500
2023-07-12,130.8000030517578,131.25999450683594,128.8300018310547,130.30999755859375,54022800
2023-07-13,134.3000030517578,134.6699981689453,132.7100067138672,134.0399932861328,61170900
2023-07-14,134.67999267578125,136.64999389648438,134.05999755859375,134.05999755859375,54388100
2023-07-17,133.55999755859375,135.6199951171875,133.2100067138672,134.55999755859375,48450200
2023-07-18,132.8300018310547,133.86000061035156,131.35000610351562,132.7100067138672,54969100
2023-07-19,135.36000061035156,135.99000549316406,132.52999877929688,133.38999938964844,54531000
2023-07-20,129.9600067138672,134.7899932861328,129.3300018310547,134.07000732421875,59820600
2023-07-21,130.0,131.3699951171875,128.4199981689453,131.33999633789062,133265000
2023-07-24,128.8000030517578,131.66000366210938,128.35000610351562,130.30999755859375,45591100
2023-07-25,129.1300048828125,129.5800018310547,128.52999877929688,129.30999755859375,39236700
2023-07-26,128.14999389648438,129.0800018310547,126.11000061035156,126.51000213623047,53910100
2023-07-27,128.25,132.6300048828125,127.79000091552734,131.0,52610700
2023-07-28,132.2100067138672,133.00999450683594,129.3300018310547,129.69000244140625,46317400
2023-07-31,133.67999267578125,133.8699951171875,132.3800048828125,133.1999969482422,41901500
2023-08-01,131.69000244140625,133.69000244140625,131.6199951171875,133.5500030517578,42098500
2023-08-02,128.2100067138672,130.22999572753906,126.81999969482422,130.14999389648438,51027600
2023-08-03,128.91000366210938,129.83999633789062,126.41000366210938,127.4800033569336,88585200
2023-08-04,139.57000732421875,143.6300048828125,139.32000732421875,141.05999755859375,152938700
2023-08-07,142.22000122070312,142.5399932861328,138.9499969482422,140.99000549316406,71213100
2023-08-08,139.94000244140625,140.83999633789062,138.4199981689453,140.6199951171875,51710500
2023-08-09,137.85000610351562,140.32000732421875,137.10000610351562,139.97000122070312,50017300
2023-08-10,138.55999755859375,140.41000366210938,137.49000549316406,139.07000732421875,58928400
2023-08-11,138.41000366210938,139.3300018310547,137.0,137.39999389648438,42832100
2023-08-14,140.57000732421875,140.58999633789062,137.75,138.3000030517578,47148700
2023-08-15,137.6699981689453,141.27999877929688,137.22999572753906,140.0500030517578,42781500
2023-08-16,135.07000732421875,137.27000427246094,135.00999450683594,137.19000244140625,41675900
2023-08-17,133.97999572753906,136.08999633789062,133.52999877929688,135.4600067138672,48354100
2023-08-18,133.22000122070312,134.07000732421875,131.14999389648438,131.6199951171875,48469400
2023-08-21,134.67999267578125,135.19000244140625,132.7100067138672,133.74000549316406,41442500
2023-08-22,134.25,135.64999389648438,133.72999572753906,135.0800018310547,32935100
2023-08-23,135.52000427246094,135.9499969482422,133.22000122070312,134.5,42801000
2023-08-24,131.83999633789062,136.77999877929688,131.8300018310547,136.39999389648438,43646300
2023-08-25,133.25999450683594,133.8699951171875,130.5800018310547,132.47000122070312,44147500
2023-08-28,133.13999938964844,133.9499969482422,131.85000610351562,133.77999877929688,34108400
2023-08-29,134.91000366210938,135.13999938964844,133.25,133.3800048828125,38646100
2023-08-30,135.07000732421875,135.67999267578125,133.9199981689453,134.92999267578125,36137000
2023-08-31,138.00999450683594,138.7899932861328,135.0,135.05999755859375,58781300
2023-09-01,138.1199951171875,139.9600067138672,136.8800048828125,139.4600067138672,40948300
2023-09-05,137.27000427246094,137.8000030517578,135.82000732421875,137.72999572753906,40636700
2023-09-06,135.36000061035156,137.4499969482422,134.61000061035156,136.32000732421875,41785500
2023-09-07,137.85000610351562,138.02999877929688,133.16000366210938,133.89999389648438,48498900
2023-09-08,138.22999572753906,138.85000610351562,136.75,136.86000061035156,38348200
2023-09-11,143.10000610351562,143.6199951171875,138.63999938964844,138.75,56764500
2023-09-12,141.22999572753906,143.0,140.61000061035156,142.32000732421875,42668500
2023-09-13,144.85000610351562,144.97999572753906,140.8699951171875,140.9499969482422,60465200
2023-09-14,144.72000122070312,145.86000061035156,142.9499969482422,145.0800018310547,64033600
2023-09-15,140.38999938964844,143.57000732421875,140.08999633789062,142.69000244140625,102861700
2023-09-18,139.97999572753906,141.75,139.22000122070312,140.47999572753906,42823500
2023-09-19,137.6300048828125,138.83999633789062,135.55999755859375,138.6999969482422,61482500
2023-09-20,135.2899932861328,139.3699951171875,135.1999969482422,138.5500030517578,46263700
2023-09-21,129.3300018310547,132.24000549316406,129.30999755859375,131.94000244140625,70234800
2023-09-22,129.1199951171875,132.02999877929688,128.52000427246094,131.11000061035156,59904300
2023-09-25,131.27000427246094,131.77999877929688,128.77000427246094,129.36000061035156,46017800
2023-09-26,125.9800033569336,130.38999938964844,125.27999877929688,130.1199951171875,73048200
2023-09-27,125.9800033569336,127.4800033569336,124.12999725341797,125.76000213623047,66553400
2023-09-28,125.9800033569336,126.58000183105469,123.04000091552734,124.04000091552734,54555000
2023-09-29,127.12000274658203,129.14999389648438,126.31999969482422,128.1999969482422,62377600
2023-10-02,129.4600067138672,130.47000122070312,126.54000091552734,127.27999877929688,48029700
2023-10-03,124.72000122070312,128.52000427246094,124.25,128.05999755859375,51565000
2023-10-04,127.0,127.36000061035156,125.68000030517578,126.05999755859375,44203900
2023-10-05,125.95999908447266,126.7300033569336,124.33000183105469,126.70999908447266,39660600
2023-10-06,127.95999908447266,128.4499969482422,124.12999725341797,124.16000366210938,46795900
2023-10-09,128.25999450683594,128.7899932861328,124.76000213623047,126.22000122070312,38773700
2023-10-10,129.47999572753906,130.74000549316406,128.0500030517578,128.82000732421875,42178600
2023-10-11,131.8300018310547,132.0500030517578,129.61000061035156,129.74000549316406,40741800
2023-10-12,132.3300018310547,134.47999572753906,131.22999572753906,132.1699981689453,55528600
2023-10-13,129.7899932861328,133.30999755859375,128.9499969482422,132.97999572753906,45786600
2023-10-16,132.5500030517578,133.07000732421875,130.42999267578125,130.69000244140625,42832900
2023-10-17,131.47000122070312,132.5800018310547,128.7100067138672,130.38999938964844,49344600
2023-10-18,128.1300048828125,130.6699981689453,127.51000213623047,129.89999389648438,42699500
2023-10-19,128.39999389648438,132.24000549316406,127.47000122070312,130.57000732421875,60961400
2023-10-20,125.16999816894531,128.1699981689453,124.97000122070312,128.0500030517578,56343300
2023-10-23,126.55999755859375,127.87999725341797,123.9800033569336,124.62999725341797,48260000
2023-10-24,128.55999755859375,128.8000030517578,126.33999633789062,127.73999786376953,46477400
2023-10-25,121.38999938964844,126.33999633789062,120.79000091552734,126.04000091552734,74577500
2023-10-26,119.56999969482422,121.63999938964844,118.3499984741211,120.62999725341797,100419500
2023-10-27,127.73999786376953,130.02000427246094,125.5199966430664,126.19999694824219,125309300
2023-10-30,132.7100067138672,133.0,128.55999755859375,129.72000122070312,72485500
2023-10-31,133.08999633789062,133.57000732421875,131.7100067138672,132.75,51589400
2023-11-01,137.0,137.35000610351562,133.7100067138672,133.9600067138672,61529400
2023-11-02,138.07000732421875,138.80999755859375,136.47000122070312,138.72999572753906,52236700
2023-11-03,138.60000610351562,139.49000549316406,137.4499969482422,138.99000549316406,44007200
2023-11-06,139.74000549316406,140.72999572753906,138.36000061035156,138.75999450683594,44970400
2023-11-07,142.7100067138672,143.3699951171875,140.5,140.5500030517578,53553500
2023-11-08,142.0800018310547,143.1199951171875,141.22000122070312,142.97000122070312,44521700
2023-11-09,140.60000610351562,142.64999389648438,139.83999633789062,142.02000427246094,36235400
2023-11-10,143.55999755859375,143.64999389648438,139.91000366210938,140.4600067138672,49287800
2023-11-13,142.58999633789062,143.22999572753906,140.6699981689453,142.0800018310547,35680600
2023-11-14,145.8000030517578,147.25999450683594,144.67999267578125,145.0,56674600
2023-11-15,143.1999969482422,147.2899932861328,142.58999633789062,147.05999755859375,63875700
2023-11-16,142.8300018310547,143.32000732421875,139.52000427246094,140.91000366210938,49653500
2023-11-17,145.17999267578125,145.22999572753906,142.5399932861328,142.66000366210938,49636700
2023-11-20,146.1300048828125,146.6300048828125,144.72999572753906,145.1300048828125,41951200
2023-11-21,143.89999389648438,144.0500030517578,141.5,143.91000366210938,71226000
2023-11-22,146.7100067138672,147.74000549316406,144.57000732421875,144.57000732421875,45669100
2023-11-24,146.74000549316406,147.1999969482422,145.32000732421875,146.6999969482422,22378400
2023-11-27,147.72999572753906,149.25999450683594,146.8800048828125,147.52999877929688,53762400
2023-11-28,147.02999877929688,147.60000610351562,145.52999877929688,146.97999572753906,42711700
2023-11-29,146.32000732421875,148.5399932861328,145.97000122070312,147.85000610351562,40610900
2023-11-30,146.08999633789062,146.92999267578125,144.3300018310547,144.75999450683594,65814000
2023-12-01,147.02999877929688,147.25,145.5500030517578,146.0,39924600
2023-12-04,144.83999633789062,145.35000610351562,142.80999755859375,145.25,48294200
2023-12-05,146.8800048828125,148.57000732421875,143.1300048828125,143.5500030517578,46822400
2023-12-06,144.52000427246094,147.85000610351562,144.27999877929688,147.5800018310547,39679000
2023-12-07,146.8800048828125,147.9199981689453,145.33999633789062,146.14999389648438,52352800
2023-12-08,147.4199981689453,147.83999633789062,145.39999389648438,145.47999572753906,41858000
2023-12-11,145.88999938964844,146.19000244140625,143.63999938964844,145.66000366210938,50907300
2023-12-12,147.47999572753906,147.5,145.3000030517578,145.52000427246094,44944300
2023-12-13,148.83999633789062,149.4600067138672,146.82000732421875,148.1199951171875,52766200
2023-12-14,147.4199981689453,150.5399932861328,145.52000427246094,149.92999267578125,58400800
2023-12-15,149.97000122070312,150.57000732421875,147.8800048828125,148.3800048828125,110039100
2023-12-18,154.07000732421875,154.85000610351562,150.0500030517578,150.55999755859375,62512800
2023-12-19,153.7899932861328,155.1199951171875,152.69000244140625,154.39999389648438,43171300
2023-12-20,152.1199951171875,155.6300048828125,151.55999755859375,152.89999389648438,50322100
2023-12-21,153.83999633789062,153.97000122070312,152.10000610351562,153.3000030517578,36305700
2023-12-22,153.4199981689453,154.35000610351562,152.7100067138672,153.77000427246094,29480100
2023-12-26,153.41000366210938,153.97999572753906,153.02999877929688,153.55999755859375,25067200
2023-12-27,153.33999633789062,154.77999877929688,153.1199951171875,153.55999755859375,31434700
2023-12-28,153.3800048828125,154.0800018310547,152.9499969482422,153.72000122070312,27057000
2023-12-29,151.94000244140625,153.88999938964844,151.02999877929688,153.10000610351562,39789000
2024-01-02,149.92999267578125,152.3800048828125,148.38999938964844,151.5399932861328,47339400
2024-01-03,148.47000122070312,151.0500030517578,148.3300018310547,149.1999969482422,49425500
2024-01-04,144.57000732421875,147.3800048828125,144.0500030517578,145.58999633789062,56039800
2024-01-05,145.24000549316406,146.58999633789062,144.52999877929688,144.69000244140625,45124800
2024-01-08,149.10000610351562,149.39999389648438,146.14999389648438,146.74000549316406,46757100
2024-01-09,151.3699951171875,151.7100067138672,148.2100067138672,148.3300018310547,43812600
2024-01-10,153.72999572753906,154.4199981689453,151.8800048828125,152.05999755859375,44421800
2024-01-11,155.17999267578125,157.1699981689453,153.1199951171875,155.0399932861328,49072700
2024-01-12,154.6199951171875,156.1999969482422,154.00999450683594,155.38999938964844,40460300
2024-01-16,153.16000366210938,154.99000549316406,152.14999389648438,153.52999877929688,41384600
2024-01-17,151.7100067138672,152.14999389648438,149.91000366210938,151.49000549316406,34953400
2024-01-18,153.5,153.77999877929688,151.82000732421875,152.77000427246094,37850200
2024-01-19,155.33999633789062,155.75999450683594,152.74000549316406,153.8300018310547,51033700
2024-01-22,154.77999877929688,157.0500030517578,153.89999389648438,156.88999938964844,43687500
2024-01-23,156.02000427246094,156.2100067138672,153.92999267578125,154.85000610351562,37986000
2024-01-24,156.8699951171875,158.50999450683594,156.47999572753906,157.8000030517578,48547300
2024-01-25,157.75,158.50999450683594,154.5500030517578,156.9499969482422,43638600
2024-01-26,159.1199951171875,160.72000122070312,157.91000366210938,158.4199981689453,51047400
2024-01-29,161.25999450683594,161.2899932861328,158.89999389648438,159.33999633789062,45270400
2024-01-30,159.0,161.72999572753906,158.49000549316406,160.6999969482422,45207400
2024-01-31,155.1999969482422,159.00999450683594,154.80999755859375,157.0,50284400
2024-02-01,159.27999877929688,159.75999450683594,155.6199951171875,155.8699951171875,76542400
2024-02-02,171.80999755859375,172.5,167.3300018310547,169.19000244140625,117154900
2024-02-05,170.30999755859375,170.5500030517578,167.6999969482422,170.1999969482422,55081300
2024-02-06,169.14999389648438,170.7100067138672,167.64999389648438,169.38999938964844,42505500
2024-02-07,170.52999877929688,170.8800048828125,168.94000244140625,169.47999572753906,47174100
2024-02-08,169.83999633789062,171.42999267578125,168.8800048828125,169.64999389648438,42316500
2024-02-09,174.4499969482422,175.0,170.5800018310547,170.89999389648438,56986000
2024-02-12,172.33999633789062,175.38999938964844,171.5399932861328,174.8000030517578,51050400
2024-02-13,168.63999938964844,170.9499969482422,165.75,167.72999572753906,56345100
2024-02-14,170.97999572753906,171.2100067138672,168.27999877929688,169.2100067138672,42815500
2024-02-15,169.8000030517578,171.1699981689453,167.58999633789062,170.5800018310547,49855200
2024-02-16,169.50999450683594,170.4199981689453,167.1699981689453,168.74000549316406,48074600
2024-02-20,167.0800018310547,168.7100067138672,165.74000549316406,167.8300018310547,41980300
2024-02-21,168.58999633789062,170.22999572753906,167.13999938964844,168.94000244140625,44575600
2024-02-22,174.5800018310547,174.8000030517578,171.77000427246094,173.10000610351562,55392400
2024-02-23,174.99000549316406,175.75,173.6999969482422,174.27999877929688,59715200
2024-02-26,174.72999572753906,176.3699951171875,174.25999450683594,175.6999969482422,44368600
2024-02-27,173.5399932861328,174.6199951171875,172.86000061035156,174.0800018310547,31141700
2024-02-28,173.16000366210938,174.0500030517578,172.27000427246094,172.44000244140625,28180500
2024-02-29,176.75999450683594,177.22000122070312,172.85000610351562,173.00999450683594,53805400
2024-03-01,178.22000122070312,178.72999572753906,176.07000732421875,176.75,31956200
2024-03-04,177.5800018310547,180.13999938964844,177.49000549316406,177.52999877929688,37381500
2024-03-05,174.1199951171875,176.92999267578125,173.3000030517578,176.92999267578125,37228300
2024-03-06,173.50999450683594,176.4600067138672,173.25999450683594,175.5399932861328,32090900
2024-03-07,176.82000732421875,177.99000549316406,173.72000122070312,174.8300018310547,34063300
2024-03-08,175.35000610351562,178.7899932861328,174.3300018310547,176.44000244140625,37853500
2024-03-11,171.9600067138672,174.47000122070312,171.47000122070312,174.30999755859375,28484800
2024-03-12,175.38999938964844,176.75999450683594,171.97999572753906,173.5,36610600
2024-03-13,176.55999755859375,177.6199951171875,175.5500030517578,175.89999389648438,30772600
2024-03-14,178.75,179.52999877929688,176.47000122070312,177.69000244140625,43705800
2024-03-15,174.4199981689453,177.92999267578125,173.89999389648438,176.63999938964844,72115500
2024-03-18,174.47999572753906,176.69000244140625,174.27999877929688,175.8000030517578,31250700
2024-03-19,175.89999389648438,176.08999633789062,173.52000427246094,174.22000122070312,26880900
2024-03-20,178.14999389648438,178.52999877929688,174.63999938964844,176.13999938964844,29947200
2024-03-21,178.14999389648438,181.4199981689453,178.14999389648438,179.99000549316406,32824300
2024-03-22,178.8699951171875,179.25999450683594,176.75,177.75,27964100
2024-03-25,179.7100067138672,180.99000549316406,177.24000549316406,178.00999450683594,29815500
2024-03-26,178.3000030517578,180.4499969482422,177.9499969482422,180.14999389648438,29659000
2024-03-27,179.8300018310547,180.0,177.30999755859375,179.8800048828125,33272600
2024-03-28,180.3800048828125,181.6999969482422,179.25999450683594,180.1699981689453,38051600
2024-04-01,180.97000122070312,183.0,179.9499969482422,180.7899932861328,29174500
2024-04-02,180.69000244140625,180.7899932861328,178.3800048828125,179.07000732421875,32611500
2024-04-03,182.41000366210938,182.8699951171875,179.8000030517578,179.89999389648438,31046600
2024-04-04,180.0,185.10000610351562,180.0,184.0,41624300
2024-04-05,185.07000732421875,186.27000427246094,181.97000122070312,182.3800048828125,42335200
2024-04-08,185.19000244140625,187.2899932861328,184.80999755859375,186.89999389648438,39221300
2024-04-09,185.6699981689453,187.33999633789062,184.1999969482422,187.24000549316406,36546900
2024-04-10,185.9499969482422,186.27000427246094,182.6699981689453,182.77000427246094,35879200
2024-04-11,189.0500030517578,189.77000427246094,185.50999450683594,186.74000549316406,40020700
2024-04-12,186.1300048828125,188.3800048828125,185.0800018310547,187.72000122070312,38554300
2024-04-15,183.6199951171875,188.69000244140625,183.0,187.42999267578125,48052400
2024-04-16,183.32000732421875,184.8300018310547,182.25999450683594,183.27000427246094,32891300
2024-04-17,181.27999877929688,184.57000732421875,179.82000732421875,184.30999755859375,31359700
2024-04-18,179.22000122070312,182.38999938964844,178.64999389648438,181.47000122070312,30723800
2024-04-19,174.6300048828125,179.0,173.44000244140625,178.74000549316406,55950000
2024-04-22,177.22999572753906,178.8699951171875,174.55999755859375,176.94000244140625,37924900
2024-04-23,179.5399932861328,179.92999267578125,175.97999572753906,178.0800018310547,37046500
2024-04-24,176.58999633789062,180.32000732421875,176.17999267578125,179.94000244140625,34185100
2024-04-25,173.6699981689453,173.9199981689453,166.32000732421875,169.67999267578125,49249400
2024-04-26,179.6199951171875,180.82000732421875,176.1300048828125,177.8000030517578,43919800
2024-04-29,180.9600067138672,183.52999877929688,179.38999938964844,182.75,54063900
2024-04-30,175.0,182.99000549316406,174.8000030517578,181.08999633789062,94639800
2024-05-01,179.0,185.14999389648438,176.55999755859375,181.63999938964844,94645100
2024-05-02,184.72000122070312,185.10000610351562,179.91000366210938,180.85000610351562,54303500
2024-05-03,186.2100067138672,187.8699951171875,185.4199981689453,186.99000549316406,39172000
2024-05-06,188.6999969482422,188.75,184.8000030517578,186.27999877929688,34725300
2024-05-07,188.75999450683594,189.94000244140625,187.30999755859375,188.9199981689453,34048900
2024-05-08,188.0,188.42999267578125,186.38999938964844,187.44000244140625,26136400
2024-05-09,189.5,191.6999969482422,187.44000244140625,188.8800048828125,43368400
2024-05-10,187.47999572753906,189.88999938964844,186.92999267578125,189.16000366210938,34141800
2024-05-13,186.57000732421875,188.30999755859375,185.36000061035156,188.0,24898600
2024-05-14,187.07000732421875,187.72000122070312,183.4499969482422,183.82000732421875,38698200
2024-05-15,185.99000549316406,186.72000122070312,182.72999572753906,185.97000122070312,75459900
2024-05-16,183.6300048828125,187.30999755859375,183.4600067138672,185.60000610351562,38834500
2024-05-17,184.6999969482422,185.3000030517578,183.35000610351562,183.75999450683594,33175700
2024-05-20,183.5399932861328,186.6699981689453,183.27999877929688,184.33999633789062,30511800
2024-05-21,183.14999389648438,183.25999450683594,180.75,182.3000030517578,50839100
2024-05-22,183.1300048828125,185.22000122070312,181.97000122070312,183.8800048828125,28148800
2024-05-23,181.0500030517578,184.75999450683594,180.0800018310547,183.66000366210938,33670200
2024-05-24,180.75,182.44000244140625,180.3000030517578,181.64999389648438,27434100
2024-05-28,182.14999389648438,182.24000549316406,179.49000549316406,179.92999267578125,29927000
2024-05-29,182.02000427246094,184.0800018310547,181.5500030517578,181.6999969482422,32009300
2024-05-30,179.32000732421875,181.33999633789062,178.36000061035156,181.30999755859375,29249200
2024-05-31,176.44000244140625,179.2100067138672,173.8699951171875,178.3000030517578,58903900
2024-06-03,178.33999633789062,178.6999969482422,175.9199981689453,177.6999969482422,30786600
2024-06-04,179.33999633789062,179.82000732421875,176.44000244140625,177.63999938964844,27198400
2024-06-05,181.27999877929688,181.5,178.75,180.10000610351562,32116400
2024-06-06,185.0,185.0,181.49000549316406,181.75,31371200
2024-06-07,184.3000030517578,186.2899932861328,183.36000061035156,184.89999389648438,28021500
2024-06-10,187.05999755859375,187.22999572753906,183.7899932861328,184.07000732421875,34494500
2024-06-11,187.22999572753906,187.77000427246094,184.5399932861328,187.05999755859375,27265100
2024-06-12,186.88999938964844,188.35000610351562,185.42999267578125,188.02000427246094,33984200
2024-06-13,183.8300018310547,187.6699981689453,182.6699981689453,186.08999633789062,39721500
2024-06-14,183.66000366210938,183.72000122070312,182.22999572753906,183.0800018310547,25456400
2024-06-17,184.05999755859375,185.0,181.22000122070312,182.52000427246094,35601900
2024-06-18,182.80999755859375,184.2899932861328,181.42999267578125,183.74000549316406,36659200
2024-06-20,186.10000610351562,186.50999450683594,182.72000122070312,182.91000366210938,44726800
2024-06-21,189.0800018310547,189.27999877929688,185.86000061035156,187.8000030517578,72931800
2024-06-24,185.57000732421875,191.0,185.3300018310547,189.3300018310547,50610400
2024-06-25,186.33999633789062,188.83999633789062,185.4199981689453,186.80999755859375,45898500
2024-06-26,193.61000061035156,194.8000030517578,186.25999450683594,186.9199981689453,65103900
2024-06-27,197.85000610351562,199.83999633789062,194.1999969482422,195.00999450683594,74397500
2024-06-28,193.25,198.85000610351562,192.5,197.72999572753906,76930200
2024-07-01,197.1999969482422,198.3000030517578,192.82000732421875,193.49000549316406,41192000
2024-07-02,200.0,200.42999267578125,195.92999267578125,197.27999877929688,45600000
2024-07-03,197.58999633789062,200.02999877929688,196.75999450683594,199.94000244140625,31597900
2024-07-05,200.0,200.5500030517578,198.1699981689453,198.64999389648438,39858900
2024-07-08,199.2899932861328,201.1999969482422,197.9600067138672,200.0399932861328,34767300
2024-07-09,199.33999633789062,200.57000732421875,199.0500030517578,199.39999389648438,32700100
2024-07-10,199.7899932861328,200.11000061035156,197.69000244140625,200.0,32883800
2024-07-11,195.0500030517578,200.27000427246094,192.86000061035156,200.08999633789062,44565000
2024-07-12,194.49000549316406,196.47000122070312,193.8300018310547,194.8000030517578,30598500
2024-07-15,192.72000122070312,196.19000244140625,190.8300018310547,194.55999755859375,40683200
2024-07-16,193.02000427246094,196.6199951171875,192.24000549316406,195.58999633789062,33994700
2024-07-17,187.92999267578125,191.5800018310547,185.99000549316406,191.35000610351562,48076100
2024-07-18,183.75,189.67999267578125,181.4499969482422,189.58999633789062,51043600
2024-07-19,183.1300048828125,184.92999267578125,180.11000061035156,181.13999938964844,43081800
2024-07-22,182.5500030517578,185.05999755859375,182.47999572753906,185.0,39931900
2024-07-23,186.41000366210938,189.38999938964844,183.55999755859375,184.10000610351562,47537700
2024-07-24,180.8300018310547,185.4499969482422,180.41000366210938,183.1999969482422,41532400
