date,close,high,low,open,volume
2024-11-06,160.07391357421875,165.03366054955308,158.84142348801547,164.6062739670242,11473700
2024-11-07,162.41961669921875,162.95633722175907,160.50130605767725,160.97840781805684,9056700
2024-11-08,166.6935577392578,166.73330863595018,162.9364534336816,163.02591949228076,7506200
2024-11-11,165.0237274169922,167.49864153366903,164.77524261209203,165.98784967330954,6364400
2024-11-12,164.83486938476562,166.04747639335554,164.56651672686246,165.13305417096626,6507500
2024-11-13,165.57040405273438,165.78907190363796,164.6758496173171,165.05355139002504,5412300
2024-11-14,166.06736755371094,167.02154071669716,165.50081491556182,165.69961489363385,7444300
2024-11-15,168.512451171875,169.53622253658403,165.86858433406186,166.92215749619697,9939400
2024-11-18,169.71511840820312,170.41087281497502,167.80675696406792,168.08505872677668,6681000
2024-11-19,169.7250518798828,170.132570590711,168.63172786258122,169.65548402254865,5683700
2024-11-20,169.85427856445312,170.033195516712,168.4826375402696,168.97960716743066,7081100
2024-11-21,171.7030029296875,172.4583912887833,169.18833787722025,170.61961280292522,6240400
2024-11-22,175.21160888671875,176.32481598784528,172.82616076535922,173.0945134417534,10609800
2024-11-25,176.31488037109375,177.73622136427824,175.82784468584845,176.4043312623707,19357000
2024-11-26,178.22323608398438,178.37233606423686,176.12602375875886,176.12602375875886,6276700
2024-11-27,178.27293395996094,179.33644100818194,177.64674741621712,178.9090544357468,5522900
2024-11-29,178.1735382080078,178.54130603062094,177.19948202394548,177.61693467425792,3823700
2024-12-02,178.61087036132812,179.06808906433977,176.93111069466946,178.03438380809973,5728200
2024-12-03,174.3568115234375,178.53135310334568,174.13814368753822,177.68651388856068,8127300
2024-12-04,174.04869079589844,174.08844169000943,172.40869721184637,173.1143855380522,6823500
2024-12-05,174.96311950683594,175.3905212574855,173.39269372086272,173.80021244056584,5022200
2024-12-06,172.7665252685547,175.66882601750268,172.69694224221146,174.3071189511933,5741200
2024-12-09,169.75486755371094,172.70686816073805,169.3970488387286,172.58760031118007,7164300
2024-12-10,171.23585510253906,171.8819095572905,168.9000917667894,169.387127465776,6219900
2024-12-11,169.59585571289062,172.33912252854356,169.36723877018775,171.96142076782496,5237500
2024-12-12,169.8145294189453,170.77865171888658,168.98955800939197,170.39100084604564,4072800
2024-12-13,170.0232391357422,170.74881051375493,169.08893385008562,169.73500343750987,3884500
2024-12-16,170.10275268554688,171.73281235351885,170.06300179104883,170.41087140840918,5943600
2024-12-17,169.29766845703125,170.9078451335022,168.9895497267247,169.6356041505088,6069200
2024-12-18,168.0552520751953,169.52627793495554,167.99561814614293,168.7311234928683,7517100
2024-12-19,168.16458129882812,169.06906964099255,166.33573674957697,167.98566435036383,8585200
2024-12-20,167.0414276123047,168.84045522479096,166.48482405996742,167.84651597667175,21999300
2024-12-23,167.09112548828125,167.65766296604136,165.35173182613832,167.0414254932439,6983900
2024-12-24,167.9160919189453,168.15462762199135,166.4053000789827,166.6040848869573,2460800
2024-12-26,169.1287078857422,169.26785877529582,167.05137847515235,167.28991419078173,3629400
2024-12-27,168.5025177001953,169.72505871560955,168.2341498595354,168.39318377743083,4367900
2024-12-30,166.07730102539062,167.9558455490119,165.69961443398122,167.64772681668757,4354500
2024-12-31,166.6339111328125,167.0613129017612,165.58033794217602,166.34567542013838,3957600
2025-01-02,164.97402954101562,167.6874945651087,164.90446168123094,167.07124192795357,5401700
2025-01-03,164.12918090820312,165.49087272545825,163.25450958051962,165.24238793157616,5256600
2025-01-06,159.62664794921875,162.50906567758807,159.46761403096562,161.823245175642,8731700
2025-01-07,160.32240295410156,161.62446093602463,159.76579940454445,160.4814368729205,8447400
2025-01-08,161.1175537109375,161.4157233440429,159.59682791686436,160.01428056952082,4974800
2025-01-10,157.5989990234375,160.23294703494466,156.51560892230373,159.17935873055654,8501500
2025-01-13,157.87730407714844,159.11972811798404,157.44991748692937,158.3842227922472,6772200
2025-01-14,158.7718505859375,159.09985233635402,157.35050966746596,157.88724531953238,5982200
2025-01-15,158.68238830566406,160.17329711592578,158.3742695781527,159.61669358670412,8059200
2025-01-16,159.52725219726562,159.6067691585049,158.1754941888171,158.65258078994316,5774400
2025-01-17,160.15342712402344,160.76966457085993,158.63270137106278,158.7718522515197,7262700
2025-01-21,160.73985290527344,161.3660394711187,159.98446455308743,159.98446455308743,13914700
2025-01-22,163.74154663085938,167.12093378991187,163.44336184239984,166.08724371173494,14356700
2025-01-23,165.1429901123047,165.47099186448565,162.33015555503837,162.88675907402123,7614300
2025-01-24,164.1199951171875,165.91000366210938,163.1999969482422,165.91000366210938,6199800
2025-01-27,169.66000366210938,169.94000244140625,166.11000061035156,166.72000122070312,9170800
2025-01-28,166.19000244140625,169.58999633789062,166.11000061035156,168.91000366210938,6716300
2025-01-29,166.22999572753906,167.2899932861328,165.8800048828125,166.72000122070312,4850300
2025-01-30,167.41000366210938,167.60000610351562,165.92999267578125,167.47999572753906,4136500
2025-01-31,165.99000549316406,166.6199951171875,165.2100067138672,166.0,5464700
2025-02-03,168.75999450683594,169.3800048828125,165.22999572753906,165.47000122070312,8668600
2025-02-04,168.1300048828125,169.2899932861328,166.27999877929688,169.2899932861328,6410900
2025-02-05,169.00999450683594,169.13999938964844,166.61000061035156,168.08999633789062,7536800
2025-02-06,168.8800048828125,169.92999267578125,168.02999877929688,169.3699951171875,4957900
2025-02-07,167.97000122070312,169.1199951171875,167.8699951171875,169.08999633789062,4535600
2025-02-10,167.52999877929688,168.47999572753906,166.39999389648438,167.69000244140625,7062900
2025-02-11,169.42999267578125,169.57000732421875,166.5,167.69000244140625,5438100
2025-02-12,169.5800018310547,170.0800018310547,167.97000122070312,168.35000610351562,6037400
2025-02-13,171.02000427246094,171.3800048828125,169.13999938964844,169.6300048828125,6328300
2025-02-14,162.88999938964844,170.0,162.3000030517578,169.7899932861328,13179500
2025-02-18,165.42999267578125,165.75999450683594,162.1999969482422,163.35000610351562,7075300
2025-02-19,166.49000549316406,166.8699951171875,165.24000549316406,166.10000610351562,7910700
2025-02-20,167.2100067138672,167.77999877929688,162.8000030517578,163.14999389648438,6162600
2025-02-21,170.22999572753906,170.5500030517578,165.9199981689453,167.44000244140625,9813700
2025-02-24,170.5399932861328,172.97999572753906,169.7899932861328,170.22000122070312,8564100
2025-02-25,172.64999389648438,173.9499969482422,170.8000030517578,171.27999877929688,7314900
2025-02-26,171.3000030517578,172.64999389648438,170.64999389648438,172.27999877929688,5519000
2025-02-27,171.97000122070312,173.08999633789062,170.6300048828125,170.85000610351562,5467000
2025-02-28,173.83999633789062,174.64999389648438,171.85000610351562,173.5800018310547,10240100
2025-03-03,175.58999633789062,176.2899932861328,173.50999450683594,173.5800018310547,7615300
2025-03-04,173.17999267578125,179.99000549316406,172.91000366210938,176.75,12117600
2025-03-05,174.61000061035156,175.8699951171875,173.02000427246094,173.3800048828125,6989100
2025-03-06,174.66000366210938,175.83999633789062,172.83999633789062,174.88999938964844,6702500
2025-03-07,175.9499969482422,178.88999938964844,174.0500030517578,174.08999633789062,9566700
2025-03-10,176.25999450683594,179.99000549316406,175.8300018310547,176.75999450683594,11047000
2025-03-11,173.1199951171875,175.99000549316406,172.32000732421875,175.8300018310547,11032300
2025-03-12,168.3699951171875,171.8300018310547,167.77000427246094,169.6999969482422,10158800
2025-03-13,168.58999633789062,169.2899932861328,167.27999877929688,167.6999969482422,6609000
2025-03-14,167.97000122070312,168.58999633789062,166.6199951171875,167.7899932861328,6790500
2025-03-17,169.75999450683594,171.08999633789062,168.1300048828125,168.3699951171875,9931700
2025-03-18,167.7100067138672,170.25999450683594,167.5800018310547,170.07000732421875,6099900
2025-03-19,168.57000732421875,168.75,167.11000061035156,167.8699951171875,7569200
2025-03-20,167.5500030517578,169.2100067138672,166.02999877929688,168.88999938964844,8789200
2025-03-21,166.69000244140625,168.13999938964844,164.1199951171875,167.13999938964844,16027300
2025-03-24,165.64999389648438,166.8699951171875,165.36000061035156,166.42999267578125,6102100
2025-03-25,162.85000610351562,165.3699951171875,162.1999969482422,165.3000030517578,8366700
2025-03-26,166.5800018310547,166.82000732421875,162.99000549316406,163.35000610351562,7757300
2025-03-27,168.7100067138672,169.02999877929688,166.6199951171875,167.8699951171875,6211700
2025-03-28,168.02999877929688,169.7100067138672,167.6199951171875,169.3800048828125,4358333
